--------------------
BDMEP - INMET
--------------------
Estação           : GOIANIA - GO (OMM: 83423)
Latitude  (graus) : -16.66
Longitude (graus) : -49.25
Altitude  (metros): 741.48
Estação Operante
Inicio de operação: 11/07/1937
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83423;16/01/1997;1200;23;;18.6;;;;;;
83423;17/01/1997;0000;;28.7;;;4.1;24.28;75.75;0.833333;
83423;17/01/1997;1200;0;;19.6;;;;;;
83423;18/01/1997;0000;;30;;;2.6;24.06;75.75;0.5;
83423;18/01/1997;1200;0;;21.1;;;;;;
83423;19/01/1997;0000;;27.3;;;4.3;23.84;81.75;0.666667;
83423;19/01/1997;1200;14.4;;21.1;;;;;;
83423;20/01/1997;0000;;31;;;2.5;24.16;79.5;1.766667;
83423;20/01/1997;1200;3.9;;20.9;;;;;;
83423;21/01/1997;0000;;26.8;;;4;22.96;84;2.533333;
83423;21/01/1997;1200;25.8;;20.8;;;;;;
83423;22/01/1997;0000;;26.5;;;2.9;22.56;82.25;2.133333;
83423;22/01/1997;1200;5.2;;20.4;;;;;;
83423;23/01/1997;0000;;28.8;;;2.8;23.6;76.25;1.2;
83423;23/01/1997;1200;0;;20.1;;;;;;
83423;24/01/1997;0000;;29.5;;;4;24.44;72.5;1.8;
83423;24/01/1997;1200;1.1;;20.9;;;;;;
83423;25/01/1997;0000;;31.1;;;4.3;25.32;65;2.133333;
83423;25/01/1997;1200;0;;20.3;;;;;;
83423;26/01/1997;0000;;27.9;;;6.4;24.82;72.5;1.266667;
83423;26/01/1997;1200;0;;21.8;;;;;;
83423;27/01/1997;0000;;27.5;;;4.5;23.24;77.75;0.766667;
83423;27/01/1997;1200;7.2;;20.4;;;;;;
83423;28/01/1997;0000;;26.5;;;3.4;22.48;82.75;1.333333;
83423;28/01/1997;1200;0.2;;20.4;;;;;;
83423;29/01/1997;0000;;27;;;2.5;23.34;78.25;1.866667;
83423;29/01/1997;1200;11.3;;20.2;;;;;;
83423;30/01/1997;0000;;27.4;;;4.2;24.38;77;0.366667;
83423;30/01/1997;1200;2.2;;21.3;;;;;;
83423;31/01/1997;0000;;29.2;;;3.4;23.42;73.75;0.333333;
83423;31/01/1997;1200;4.2;;20.1;;;;;;
83423;01/02/1997;0000;;29.4;;;3.5;24.28;64.75;0.233333;
83423;01/02/1997;1200;13.9;;19.2;;;;;;
83423;02/02/1997;0000;;29.5;;;6.2;23.9;68.75;0;
83423;02/02/1997;1200;0;;20.2;;;;;;
83423;03/02/1997;0000;;27.2;;;4.4;23.26;78.25;0.266667;
83423;03/02/1997;1200;0.1;;20.4;;;;;;
83423;04/02/1997;0000;;27.2;;;3.3;23.02;78.75;0.366667;
83423;04/02/1997;1200;5;;19.7;;;;;;
83423;05/02/1997;0000;;31.8;;;3.4;25.76;57.75;0.233333;
