--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;14/05/1980;0000;;32;;9.8;5.5;;;;
82397;14/05/1980;1200;0;;24.4;;;;;;
82397;15/05/1980;0000;;31.2;;1.9;4;26.64;85.5;4.433333;
82397;15/05/1980;1200;0.2;;23.6;;;;;;
82397;16/05/1980;0000;;32.8;;7.3;2.8;;;;
82397;16/05/1980;1200;2;;23.6;;;;;;
82397;17/05/1980;0000;;30.6;;0.2;3.4;26.8;84.5;3.333333;
82397;17/05/1980;1200;0;;24.2;;;;;;
82397;18/05/1980;0000;;32.6;;9.7;2.8;;;;
82397;18/05/1980;1200;0;;23.6;;;;;;
82397;19/05/1980;0000;;31.4;;9.9;3.5;;;;
82397;19/05/1980;1200;0;;24.4;;;;;;
82397;20/05/1980;0000;;31.4;;9.1;3.7;;;;
82397;20/05/1980;1200;0;;24.2;;;;;;
82397;21/05/1980;0000;;32;;10.6;5;;;;
82397;21/05/1980;1200;0;;24;;;;;;
82397;22/05/1980;0000;;32.6;;10.7;6.5;;;;
82397;22/05/1980;1200;0;;24;;;;;;
82397;23/05/1980;0000;;32.4;;10.2;5.8;;;;
82397;23/05/1980;1200;0;;25.4;;;;;;
82397;24/05/1980;0000;;30.4;;7.6;5.5;27.08;83.5;4.433333;
82397;24/05/1980;1200;3;;24.6;;;;;;
82397;25/05/1980;0000;;29;;3.7;1.6;25.52;89.75;2.766667;
82397;25/05/1980;1200;31;;23.2;;;;;;
82397;26/05/1980;0000;;31.6;;8;1.6;;;;
82397;26/05/1980;1200;2.4;;23.4;;;;;;
82397;27/05/1980;0000;;31;;10.7;3;27.08;77.5;2.666667;
82397;27/05/1980;1200;0;;23.6;;;;;;
82397;28/05/1980;0000;;31.6;;9.7;5;;;;
82397;28/05/1980;1200;0;;24;;;;;;
82397;29/05/1980;0000;;31.6;;9.7;4;;;;
82397;29/05/1980;1200;0;;24.2;;;;;;
82397;30/05/1980;0000;;31.4;;8.8;4.6;;;;
