--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82024;12/02/1980;0000;;;;;;;;6.066667;
82024;13/02/1980;0000;;34;;8.5;11.3;28.22;70.25;4.533333;
82024;13/02/1980;1200;0;;23.6;;;;;;
82024;14/02/1980;0000;;35;;9.8;8;28.2;67.75;4.033333;
82024;14/02/1980;1200;0;;22;;;;;;
82024;15/02/1980;0000;;34.2;;8.3;13;28.6;65.25;4.666667;
82024;15/02/1980;1200;0;;24;;;;;;
82024;16/02/1980;0000;;;;;;;;5.566667;
82024;17/02/1980;0000;;;;;;;;5.266667;
82024;18/02/1980;0000;;;;;;;;5.8;
82024;19/02/1980;0000;;;;;;;;7.033333;
82024;20/02/1980;0000;;;;;;;;3.133333;
82024;21/02/1980;0000;;34.4;;10.3;6.5;28.5;68.75;5.066667;
82024;21/02/1980;1200;0;;23.5;;;;;;
82024;22/02/1980;0000;;;;;;;;4.9;
82024;23/02/1980;0000;;34.7;;9.1;10.5;28.62;70.75;3.366667;
82024;23/02/1980;1200;0;;24;;;;;;
82024;24/02/1980;0000;;34.4;;8.7;7;28.46;72.25;4.266667;
82024;24/02/1980;1200;0;;23.4;;;;;;
82024;25/02/1980;0000;;;;;;;;5;
82024;26/02/1980;0000;;34.5;;11;13.5;28.26;70;5.5;
82024;26/02/1980;1200;0;;23.4;;;;;;
82024;27/02/1980;0000;;;;;;;;4.566667;
82024;28/02/1980;0000;;;;;;;;4.8;
