--------------------
BDMEP - INMET
--------------------
Estação           : RIO BRANCO - AC (OMM: 82915)
Latitude  (graus) : -9.96
Longitude (graus) : -67.8
Altitude  (metros): 160.00
Estação Operante
Inicio de operação: 01/01/1929
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82915;08/02/1980;1200;81;;20;;;;;;
82915;09/02/1980;0000;;;;;;;;1;
82915;10/02/1980;0000;;32.3;;0;1.8;25.82;90;1;
82915;10/02/1980;1200;0;;20.4;;;;;;
82915;11/02/1980;0000;;;;;;;;0;
82915;12/02/1980;0000;;33.3;;7.3;0.8;27.14;80.5;1;
82915;12/02/1980;1200;18.4;;21.2;;;;;;
82915;13/02/1980;0000;;;;;;;;0;
82915;14/02/1980;0000;;32.1;;3.8;0.4;25.74;85.25;1;
82915;14/02/1980;1200;46;;21;;;;;;
82915;15/02/1980;0000;;;;;;;;1;
82915;16/02/1980;0000;;32.1;;0;0.2;27.22;84.75;1;
82915;16/02/1980;1200;3.4;;21;;;;;;
82915;17/02/1980;0000;;;;;;;;2;
82915;18/02/1980;0000;;29.1;;0;0.6;24.94;87.5;1;
82915;18/02/1980;1200;0;;20.6;;;;;;
82915;19/02/1980;0000;;;;;;;;1;
82915;20/02/1980;0000;;32.7;;0;1.4;24.86;89.25;1;
82915;20/02/1980;1200;0;;20.4;;;;;;
82915;21/02/1980;0000;;31.1;;0;1.2;24.78;95.25;0;
82915;21/02/1980;1200;11;;20.4;;;;;;
82915;22/02/1980;0000;;;;;;;;1;
82915;23/02/1980;0000;;;;;;;;1;
